Company Name ,Duration,Seed,Series A,Operational Cost,Total Fund,Revenue,Profit,Userbase,Daily Active User,ROE,Net Profit Margin,Valuation
Foodpanda,2.5,,,766000,1050000,825000,59000,,,,7%,1109000
Foodpanda,2.5,,,766000,1050000,825000,59000,,,,7%,1109000
Foodpanda,3,,,806000,1070000,855000,49000,,,,6%,1119000
Foodpanda,3,,,806000,1070000,855000,49000,,,,6%,1119000
Foodpanda,3,,,806000,1070000,855000,49000,,,,6%,1119000
Foodpanda,3,,,806000,1070000,855000,49000,,,,6%,1119000
Foodpanda,3,,,806000,1070000,855000,49000,,,,6%,1119000
Foodpanda,3.5,,,826000,1170000,885000,59000,,,,7%,1229000
Foodpanda,3.5,,,826000,1170000,885000,59000,,,,7%,1229000
Foodpanda,3.5,,,826000,1170000,885000,59000,,,,7%,1229000
Foodpanda,3.5,,,826000,1170000,885000,59000,,,,7%,1229000
Foodpanda,3.5,,,826000,1170000,885000,59000,,,,7%,1229000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0,,,112000,250000,150000,38000,,,,25%,288000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,0.5,,,192000,280000,202000,10000,,,,5%,290000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1,,,222000,320000,252000,30000,,,,12%,350000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,1.5,,,302000,500000,402000,100000,,,,25%,600000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2,,,302000,550000,362000,60000,,,,17%,610000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,2.5,,,352000,600000,402000,50000,,,,12%,650000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3,,,402000,650000,422000,20000,,,,5%,670000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,3.5,,,452000,710000,492000,40000,,,,8%,750000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
ShebaXYZ,4,,,492000,800000,522000,30000,,,,6%,830000
Teletalk,0,,,250000,1000000,300000,50000,,,,17%,1050000
Teletalk,0,,,250000,1000000,300000,50000,,,,17%,1050000
Teletalk,0,,,250000,1000000,300000,50000,,,,17%,1050000
Teletalk,0,,,250000,1000000,300000,50000,,,,17%,1050000
Teletalk,0,,,250000,1000000,300000,50000,,,,17%,1050000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,0.5,,,310000,1500000,350000,40000,,,,11%,1540000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1,,,375000,1700000,390000,15000,,,,4%,1715000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,1.5,,,405000,2000000,450000,45000,,,,10%,2045000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2,,,435000,2500000,490000,55000,,,,11%,2555000
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,2.5,,,455000,2500000,501500,46500,,,,9%,2546500
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3,,,476200,2750000,551500,75300,,,,14%,2825300
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,3.5,,,480205,2802015,500500,20295,,,,4%,2822310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Teletalk,4,,,500205,3002015,540500,40295,,,,7%,3042310
Nagad,0,,,350000,600000,310000,-40000,,,,-13%,560000
Nagad,0,,,350000,600000,310000,-40000,,,,-13%,560000
Nagad,0,,,350000,600000,310000,-40000,,,,-13%,560000
Nagad,0,,,350000,600000,310000,-40000,,,,-13%,560000
Nagad,0,,,350000,600000,310000,-40000,,,,-13%,560000
Nagad,0,,,350000,600000,310000,-40000,,,,-13%,560000
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,0.5,,,375405,1000000,400000,24595,,,,6%,1024595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1,,,405405,1850000,440000,34595,,,,8%,1884595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,1.5,,,435405,2050000,460000,24595,,,,5%,2074595
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2,,,475405,2550000,495205,19800,,,,4%,2569800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,2.5,,,495405,3050000,525205,29800,,,,6%,3079800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3,,,515405,3550000,555205,39800,,,,7%,3589800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Nagad,3.5,,,555405,4050000,575205,19800,,,,3%,4069800
Bkash,0,,,490500,1500000,600000,109500,,,,18%,1609500
Bkash,0,,,490500,1500000,600000,109500,,,,18%,1609500
Bkash,0,,,490500,1500000,600000,109500,,,,18%,1609500
Bkash,0,,,490500,1500000,600000,109500,,,,18%,1609500
Bkash,0,,,490500,1500000,600000,109500,,,,18%,1609500
Bkash,0,,,490500,1500000,600000,109500,,,,18%,1609500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,0.5,,,550500,2000000,650000,99500,,,,15%,2099500
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1,,,590500,2500400,675000,84500,,,,13%,2584900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,1.5,,,620500,5000400,685000,64500,,,,9%,5064900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2,,,750500,7000400,785000,34500,,,,4%,7034900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,2.5,,,820500,7500400,805000,-15500,,,,-2%,7484900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3,,,850500,8000400,895000,44500,,,,5%,8044900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,3.5,,,900500,10000400,985000,84500,,,,9%,10084900
Bkash,4,,,1000500,15000400,1285000,284500,,,,22%,15284900
Bkash,4,,,1000500,15000400,1285000,284500,,,,22%,15284900
Bkash,4,,,1000500,15000400,1285000,284500,,,,22%,15284900
Bkash,4,,,1000500,15000400,1285000,284500,,,,22%,15284900
Bkash,4,,,1000500,15000400,1285000,284500,,,,22%,15284900
Bkash,4.5,,,1500500,18000400,1728500,228000,,,,13%,18228400
Bkash,4.5,,,1500500,18000400,1728500,228000,,,,13%,18228400
Bkash,4.5,,,1500500,18000400,1728500,228000,,,,13%,18228400
Bkash,4.5,,,1500500,18000400,1728500,228000,,,,13%,18228400
Bkash,4.5,,,1500500,18000400,1728500,228000,,,,13%,18228400
